Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
"name0이는 학교 앞에서 number0개의 셔츠와 number1개의 바지를 샀습니다. number2개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",number0 + number1 - number2,"name0이는 학교 앞에서 number0개의 셔츠와 number1개의 바지를 샀습니다. number2개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",number0 + number1 - number2,9.0 27.0 20.0 ,석진 ,16,0
name0는 name1 number0개를 갖고 있습니다. 각 사람당 number1개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,number0 / number1,name0는 name1 number0개를 갖고 있습니다. 각 사람당 number1개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,number0 / number1,80.0 4.0 ,은지 사탕 ,20,0
"name0는 number0개의 풍선, name1는 number1개의 풍선을 갖고 있습니다. name2이는 number2개의 name3 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",number0 + number1 + number2,"name0는 number0개의 풍선, name1는 number1개의 풍선을 갖고 있습니다. name2이는 number2개의 name3 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",number0 + number1 + number2,5.0 6.0 7.0 ,유나 유정 윤기 노란색 ,18,0
"현재 number0개의 호두 나name0와 number1개의 오렌지 나name1가 있습니다. 호두 나name2 number2개를 베었을 때, 남아있는 호두 나name3는 총 몇 개입니까?",number0 - 13.0,"현재 number0개의 호두 나name0와 number1개의 오렌지 나name1가 있습니다. 호두 나name2 number2개를 베었을 때, 남아있는 호두 나name3는 총 몇 개입니까?",number0 - number2,42.0 12.0 13 ,무 ,29,0
name0이는 number0개의 name1 풍선을 갖고 있습니다. name2는 number1개의 name3 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,number0 + number1,name0이는 number0개의 name1 풍선을 갖고 있습니다. name2는 number1개의 name3 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,number0 + number1,9.0 8.0 ,윤기 석진 노란색 ,17,0
"한 상자에 number0개씩 name0가 들어갑니다. number1개의 name1가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",number1 / number0,"한 상자에 number0개씩 name0가 들어갑니다. number1개의 name1가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",number1 / number0,10.0 2650.0 ,사과 ,265,0
"꽃병에는 number0송이의 장미가 있었습니다. name0가 처음에 넣어둔 장미는 number1송이 일때, 몇 송이를 잘라냈습니까?",number1 - number0,"꽃병에는 number0송이의 장미가 있었습니다. name0가 처음에 넣어둔 장미는 number1송이 일때, 몇 송이를 잘라냈습니까?",number1 - number0,6.0 16.0 ,은지 ,10,0
name0이는 number0개의 케이크와 number1개의 쿠키를 구웠습니다. number2개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,number0 + number1 - number2,name0이는 number0개의 케이크와 number1개의 쿠키를 구웠습니다. number2개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,number0 + number1 - number2,4.0 29.0 24.0 ,민영 ,9,0
"name0이는 number0개의 연필을 맞고 있습니다. number1개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",number0 - number1,"name0이는 number0개의 연필을 맞고 있습니다. number1개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",number0 - number1,479.0 134.0 ,호석 ,345,0
매장에 name0 number0개와 name1 number1개가 있습니다. 과일을 한 상자당 number2개씩 담을 때 몇개의 상자가 필요합니까?,( number0 + number1 ) / number2,매장에 name0 number0개와 name1 number1개가 있습니다. 과일을 한 상자당 number2개씩 담을 때 몇개의 상자가 필요합니까?,( number0 + number1 ) / number2,5.0 35.0 8.0 ,사과 배 배 ,5,0
"name0이는 은행에서 number0원을 빌렸습니다. number1원을 동생에게 주었을 때, name1인느 얼마를 가지고 있습니까?",number0 - number1,"name0이는 은행에서 number0원을 빌렸습니다. number1원을 동생에게 주었을 때, name1인느 얼마를 가지고 있습니까?",number0 - number1,7.0 3.0 ,호석 ,4,0
"name0이는 number0장의 사진을 갖고 있습니다. 그녀는 number1개의 사진을 name1에게 주었을 때, name2이가 가진 사진은 총 몇장입니까?",number0 - number1,"name0이는 number0장의 사진을 갖고 있습니다. 그녀는 number1개의 사진을 name1에게 주었을 때, name2이가 가진 사진은 총 몇장입니까?",number0 - number1,760.0 418.0 ,유나 유정 ,342,0
"name0이는 name1 name2에서 number0장의 사진을 찍었고, name3 name4에서 number1장의 사진을 찍었습니다. 나중에 number2장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",number1 + number0 - number2,"name0이는 name1 name2에서 number0장의 사진을 찍었고, name3 name4에서 number1장의 사진을 찍었습니다. 나중에 number2장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",number1 + number0 - number2,18.0 15.0 31.0 ,남준 A B 박물관 ,2,0
"name0이는 name1을 number0개를 받고, 여동생에게서 number1개를 받았습니다. 그녀가 하루에 number2개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( number0 + number1 ) / number2,"name0이는 name1을 number0개를 받고, 여동생에게서 number1개를 받았습니다. 그녀가 하루에 number2개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( number0 + number1 ) / number2,66.0 15.0 9.0 ,민영 사탕 ,9,0
"name0는 number0개의 지갑을 갖고 있습니다. 그 중 number1개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",number0 - number1,"name0는 number0개의 지갑을 갖고 있습니다. 그 중 number1개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",number0 - number1,126.0 81.0 ,윤기 ,45,0
name0가 시간당 number0 킬로미터를 갈 수 있습니다. 총 number1킬로미터를 가야 할 때 몇 시간이나 걸립니까?,number1 / number0,name0가 시간당 number0 킬로미터를 갈 수 있습니다. 총 number1킬로미터를 가야 할 때 몇 시간이나 걸립니까?,number1 / number0,10.0 80.0 ,유나 ,8,0
"바지 한 벌은 number0원입니다. name0이 현재 number1원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",number0 - number1,"바지 한 벌은 number0원입니다. name0이 현재 number1원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",number0 - number1,34.0 8.0 ,남준 ,26,0
"name0이는 number0권의 책을 읽었습니다. 각 책은 number1장 일 때, 총 몇장을 읽었습니까?",number0 * number1,"name0이는 number0권의 책을 읽었습니다. 각 책은 number1장 일 때, 총 몇장을 읽었습니까?",number0 * number1,4.0 17.0 ,정국 ,68,0
"name0이는 number0장의 사진을 휴대폰에 저장 했습니다. number1장을 지우고 한 폴더당 number2장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( number0 - number1 ) / number2,"name0이는 number0장의 사진을 휴대폰에 저장 했습니다. number1장을 지우고 한 폴더당 number2장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( number0 - number1 ) / number2,79.0 44.0 5.0 ,지민 ,7,0
name0이는 number0개의 쿠키가 있고 number1명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,number0 / number1,name0이는 number0개의 쿠키가 있고 number1명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,number0 / number1,24.0 6.0 ,석진 ,4,0
"name0이는 name1박스 number0개를 가졌습니다. number1개를 동생에게 주고, 각 name2박스에는 number2개의 name3가 들어있습니다. 총 name4의 갯수는 몇 개 입니까?",number2 * ( number0 - number1 ),"name0이는 name1박스 number0개를 가졌습니다. number1개를 동생에게 주고, 각 name2박스에는 number2개의 name3가 들어있습니다. 총 name4의 갯수는 몇 개 입니까?",number2 * ( number0 - number1 ),9.0 3.0 2.0 ,유정 사과 ,12,0
name0이는 땅콩 number0개를 갖고 있습니다. name1이는 name2보다 number1를 더 갖고 있습니다. name3이가 가진 땅콩은 몇 개 입니까?,number0 + number1,name0이는 땅콩 number0개를 갖고 있습니다. name1이는 name2보다 number1를 더 갖고 있습니다. name3이가 가진 땅콩은 몇 개 입니까?,number0 + number1,85.0 48.0 ,유정 남준 ,133,0
"회사에서 백구공 number0개와 name0 number1개를 구매했습니다. 직원 number2명당 number3개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( number0 + number1 ) / number3,"회사에서 백구공 number0개와 name0 number1개를 구매했습니다. 직원 number2명당 number3개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( number0 + number1 ) / number3,23.0 7.0 1 6.0 ,야구공 ,5,0
name0이는 총 number0개의 name1를 갖고 있습니다. name2이에게 number1개를 주고 name3 number2개당 number3원에 팔았습니다. 총 얼마를 벌었습니까?,number3 * ( number0 - number1 ),name0이는 총 number0개의 name1를 갖고 있습니다. name2이에게 number1개를 주고 name3 number2개당 number3원에 팔았습니다. 총 얼마를 벌었습니까?,number3 * ( number0 - number1 ),15.0 6.0 1 3.0 ,정국 유정 사과 ,27,0
name0이에게는 number0개의 오렌지박스가 있습니다. 각 박스에는 number1개의 오렌지가 있습니다. 총 몇개의 name1를 갖고 있습니까?,number1 * number1,name0이에게는 number0개의 오렌지박스가 있습니다. 각 박스에는 number1개의 오렌지가 있습니다. 총 몇개의 name1를 갖고 있습니까?,number1 * number1,7.0 7.0 ,민영 사과 ,49,0
"name0이는 목걸이를 number0개 갖고 있습니다. 귀걸이도 number1개를 갖고있고, number2개당 number3원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",number3 * ( number1 + number1 ),"name0이는 목걸이를 number0개 갖고 있습니다. 귀걸이도 number1개를 갖고있고, number2개당 number3원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",number3 * ( number1 + number1 ),3.0 3.0 1 6.0 ,호석 ,36,0
"name0 가게에서는 number0개의 name1이 있습니다. name2 number1개당 number2 칼로리 일때, 총 몇 칼로리 입니까?",number0 * number2,"name0 가게에서는 number0개의 name1이 있습니다. name2 number1개당 number2 칼로리 일때, 총 몇 칼로리 입니까?",number0 * number2,31.0 1 11.0 ,사탕 ,341,0
name0이는 number0송이의 장미를 갖고 있습니다. number1개를 팔았고 number2개를 구매했습니다. name1이는 몇성이의 장미를 갖고 있습니까?,number0 + number2 - number1,name0이는 number0송이의 장미를 갖고 있습니다. number1개를 팔았고 number2개를 구매했습니다. name1이는 몇성이의 장미를 갖고 있습니까?,number0 + number2 - number1,6.0 5.0 12.0 ,유정 ,13,0
name0이는 number0개의 오렌지와 number1개의 name1를 갖고 있습니다. name2이가 가진 과일은 총 몇 개입니까?,number0 + number1,name0이는 number0개의 오렌지와 number1개의 name1를 갖고 있습니다. name2이가 가진 과일은 총 몇 개입니까?,number0 + number1,122.0 105.0 ,호석 사과 ,227,0
학생들이 number0명씩 테이블에 앉아 있습니다. 테이블이 총 number1개일때 학생은 몇 명입니까?,number0 * number1,학생들이 number0명씩 테이블에 앉아 있습니다. 테이블이 총 number1개일때 학생은 몇 명입니까?,number0 * number1,6.0 34.0 ,,204,0
농구 팀에 number0의 남자와 number1명의 여자가 있습니다. 그 중 number2명의 남자가 집에 갔다면 몇 명이 남아 있습니까?,number0 + number1 - number2,농구 팀에 number0의 남자와 number1명의 여자가 있습니다. 그 중 number2명의 남자가 집에 갔다면 몇 명이 남아 있습니까?,number0 + number1 - number2,30.0 36.0 10.0 ,,56,0
name0이는 number0개의 name1을 샀습니다. 한 사람당 number1개씩 나누어 줄 때 총 몇 명에게 나누어 줄 수 있습니까?,number0 / number1,name0이는 number0개의 name1을 샀습니다. 한 사람당 number1개씩 나누어 줄 때 총 몇 명에게 나누어 줄 수 있습니까?,number0 / number1,2436.0 3.0 ,지민 볼펜 ,812,0
애완 동물 가게에는 number0마리의 강아지가 있습니다. number1마리가 팔려나가고 남은 강아지를 한 박스에 number2마리씩 넣었습니다. 총 몇개의 박스가 필요합니까?,( number0 - 3.0 ) / number2,애완 동물 가게에는 number0마리의 강아지가 있습니다. number1마리가 팔려나가고 남은 강아지를 한 박스에 number2마리씩 넣었습니다. 총 몇개의 박스가 필요합니까?,( number0 - number1 ) / number2,18.0 3 5.0 ,,3,0
name0이는 한 시간에 number0마일을 갈 수 있습니다. number1시간 만에 몇 마일을 갈 수 있습니까?,number0 * number1,name0이는 한 시간에 number0마일을 갈 수 있습니다. number1시간 만에 몇 마일을 갈 수 있습니까?,number0 * number1,55.0 8.0 ,남준 ,440,0
"name0이는 number0권의 문제집을 갖고 있습니다. name1이가 number1개의 문제집을 주었을 때, name2이는 몇 권의 문제집을 갖고 있습니까?",number0 + number1,"name0이는 number0권의 문제집을 갖고 있습니다. name1이가 number1개의 문제집을 주었을 때, name2이는 몇 권의 문제집을 갖고 있습니까?",number0 + number1,53.0 16.0 ,유정 석진 ,69,0
꿀벌에는 다리가 number0개 있습니다. number1마리의 꿀벌에게는 몇 개의 다리가 있습니까?,number0 * 2.0,꿀벌에는 다리가 number0개 있습니다. number1마리의 꿀벌에게는 몇 개의 다리가 있습니까?,number0 * number1,6.0 2 ,,12,0
